ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MLT,Malta,total,Sanitation,2017,0,0,Open defecation
MLT,Malta,rural,Sanitation,2017,0,0,Open defecation
MLT,Malta,urban,Sanitation,2017,0,0,Open defecation
MLT,Malta,total,Drinking water,2017,0,0,Surface water
MLT,Malta,rural,Drinking water,2017,0,0,Surface water
MLT,Malta,urban,Drinking water,2017,0,0,Surface water
MLT,Malta,total,Sanitation,2017,88.17647,422803.5313,Safely managed service
MLT,Malta,total,Drinking water,2017,99.86059,478828.50948,Safely managed service
MLT,Malta,total,Sanitation,2017,0.03545,170.00282,Unimproved
MLT,Malta,rural,Sanitation,2017,0,0,Unimproved
MLT,Malta,urban,Sanitation,2017,0.0375,170.00447,Unimproved
MLT,Malta,total,Drinking water,2017,0,0,Unimproved
MLT,Malta,rural,Drinking water,2017,0,0,Unimproved
MLT,Malta,urban,Drinking water,2017,0,0,Unimproved
MLT,Malta,rural,Sanitation,2018,100,26486.643,At least basic
MLT,Malta,urban,Sanitation,2018,99.9625,464924.92775,At least basic
MLT,Malta,rural,Drinking water,2018,100,26486.643,At least basic
MLT,Malta,urban,Drinking water,2018,100,465099.34,At least basic
MLT,Malta,total,Sanitation,2018,11.78807,57948.5145,Basic service
MLT,Malta,total,Drinking water,2018,0.15705,772.02438,Basic service
MLT,Malta,total,Sanitation,2018,0,0,Limited service
MLT,Malta,rural,Sanitation,2018,0,0,Limited service
MLT,Malta,urban,Sanitation,2018,0,0,Limited service
MLT,Malta,total,Drinking water,2018,0,0,Limited service
MLT,Malta,rural,Drinking water,2018,0,0,Limited service
MLT,Malta,urban,Drinking water,2018,0,0,Limited service
MLT,Malta,total,Sanitation,2018,0,0,Open defecation
MLT,Malta,rural,Sanitation,2018,0,0,Open defecation
MLT,Malta,urban,Sanitation,2018,0,0,Open defecation
MLT,Malta,total,Drinking water,2018,0,0,Surface water
MLT,Malta,rural,Drinking water,2018,0,0,Surface water
MLT,Malta,urban,Drinking water,2018,0,0,Surface water
MLT,Malta,total,Sanitation,2018,88.17645,433463.08314,Safely managed service
MLT,Malta,total,Drinking water,2018,99.84295,490813.97559,Safely managed service
MLT,Malta,total,Sanitation,2018,0.03548,174.40419,Unimproved
MLT,Malta,rural,Sanitation,2018,0,0,Unimproved
MLT,Malta,urban,Sanitation,2018,0.0375,174.41225,Unimproved
MLT,Malta,total,Drinking water,2018,0,0,Unimproved
MLT,Malta,rural,Drinking water,2018,0,0,Unimproved
MLT,Malta,urban,Drinking water,2018,0,0,Unimproved
MLT,Malta,rural,Sanitation,2019,100,26803.441,At least basic
MLT,Malta,urban,Sanitation,2019,99.9625,476652.74817,At least basic
MLT,Malta,rural,Drinking water,2019,100,26803.441,At least basic
MLT,Malta,urban,Drinking water,2019,100,476831.56,At least basic
MLT,Malta,total,Sanitation,2019,11.78807,59368.84496,Basic service
MLT,Malta,total,Drinking water,2019,0.17468,879.75102,Basic service
MLT,Malta,total,Sanitation,2019,0,0,Limited service
MLT,Malta,rural,Sanitation,2019,0,0,Limited service
MLT,Malta,urban,Sanitation,2019,0,0,Limited service
MLT,Malta,total,Drinking water,2019,0,0,Limited service
MLT,Malta,rural,Drinking water,2019,0,0,Limited service
MLT,Malta,urban,Drinking water,2019,0,0,Limited service
MLT,Malta,total,Sanitation,2019,0,0,Open defecation
MLT,Malta,rural,Sanitation,2019,0,0,Open defecation
MLT,Malta,urban,Sanitation,2019,0,0,Open defecation
MLT,Malta,total,Drinking water,2019,0,0,Surface water
MLT,Malta,rural,Drinking water,2019,0,0,Surface water
MLT,Malta,urban,Drinking water,2019,0,0,Surface water
MLT,Malta,total,Sanitation,2019,88.17643,444087.36001,Safely managed service
MLT,Malta,total,Drinking water,2019,99.82532,502755.24901,Safely managed service
MLT,Malta,total,Sanitation,2019,0.0355,178.79635,Unimproved
MLT,Malta,rural,Sanitation,2019,0,0,Unimproved
MLT,Malta,urban,Sanitation,2019,0.0375,178.81183,Unimproved
MLT,Malta,total,Drinking water,2019,0,0,Unimproved
MLT,Malta,rural,Drinking water,2019,0,0,Unimproved
MLT,Malta,urban,Drinking water,2019,0,0,Unimproved
MLT,Malta,rural,Sanitation,2020,100,27087.201,At least basic
MLT,Malta,urban,Sanitation,2020,99.9625,488087.70845,At least basic
MLT,Malta,rural,Drinking water,2020,100,27087.201,At least basic
MLT,Malta,urban,Drinking water,2020,100,488270.81,At least basic
MLT,Malta,total,Sanitation,2020,11.78807,60750.74563,Basic service
MLT,Malta,total,Drinking water,2020,0.19231,991.10788,Basic service
MLT,Malta,total,Sanitation,2020,0,0,Limited service
MLT,Malta,rural,Sanitation,2020,0,0,Limited service
MLT,Malta,urban,Sanitation,2020,0,0,Limited service
MLT,Malta,total,Drinking water,2020,0,0,Limited service
MLT,Malta,rural,Drinking water,2020,0,0,Limited service
MLT,Malta,urban,Drinking water,2020,0,0,Limited service
MLT,Malta,total,Sanitation,2020,0,0,Open defecation
MLT,Malta,rural,Sanitation,2020,0,0,Open defecation
MLT,Malta,urban,Sanitation,2020,0,0,Open defecation
MLT,Malta,total,Drinking water,2020,0,0,Surface water
MLT,Malta,rural,Drinking water,2020,0,0,Surface water
MLT,Malta,urban,Drinking water,2020,0,0,Surface water
MLT,Malta,total,Sanitation,2020,88.17641,454424.16962,Safely managed service
MLT,Malta,total,Drinking water,2020,99.80769,514366.89211,Safely managed service
MLT,Malta,total,Sanitation,2020,0.03553,183.08649,Unimproved
MLT,Malta,rural,Sanitation,2020,0,0,Unimproved
MLT,Malta,urban,Sanitation,2020,0.0375,183.10155,Unimproved
MLT,Malta,total,Drinking water,2020,0,0,Unimproved
MLT,Malta,rural,Drinking water,2020,0,0,Unimproved
MLT,Malta,urban,Drinking water,2020,0,0,Unimproved
MLT,Malta,rural,Sanitation,2021,100,27338.236,At least basic
MLT,Malta,urban,Sanitation,2021,99.9625,499222.47134,At least basic
MLT,Malta,rural,Drinking water,2021,100,27338.236,At least basic
MLT,Malta,urban,Drinking water,2021,100,499409.75,At least basic
MLT,Malta,total,Sanitation,2021,11.78806,62093.38635,Basic service
MLT,Malta,total,Drinking water,2021,0.20995,1105.91473,Basic service
MLT,Malta,total,Sanitation,2021,0,0,Limited service
MLT,Malta,rural,Sanitation,2021,0,0,Limited service
MLT,Malta,urban,Sanitation,2021,0,0,Limited service
MLT,Malta,total,Drinking water,2021,0,0,Limited service
MLT,Malta,rural,Drinking water,2021,0,0,Limited service
MLT,Malta,urban,Drinking water,2021,0,0,Limited service
MLT,Malta,total,Sanitation,2021,0,0,Open defecation
MLT,Malta,rural,Sanitation,2021,0,0,Open defecation
MLT,Malta,urban,Sanitation,2021,0,0,Open defecation
MLT,Malta,total,Drinking water,2021,0,0,Surface water
MLT,Malta,rural,Drinking water,2021,0,0,Surface water
MLT,Malta,urban,Drinking water,2021,0,0,Surface water
MLT,Malta,total,Sanitation,2021,88.17638,464467.32978,Safely managed service
MLT,Malta,total,Drinking water,2021,99.79005,525642.08065,Safely managed service
MLT,Malta,total,Sanitation,2021,0.03555,187.28328,Unimproved
MLT,Malta,rural,Sanitation,2021,0,0,Unimproved
MLT,Malta,urban,Sanitation,2021,0.0375,187.27866,Unimproved
MLT,Malta,total,Drinking water,2021,0,0.00462,Unimproved
MLT,Malta,rural,Drinking water,2021,0,0,Unimproved
MLT,Malta,urban,Drinking water,2021,0,0,Unimproved
MLT,Malta,rural,Sanitation,2022,100,27330.896,At least basic
MLT,Malta,urban,Sanitation,2022,99.9625,505765.35684,At least basic
MLT,Malta,rural,Drinking water,2022,100,27330.896,At least basic
MLT,Malta,urban,Drinking water,2022,100,505955.09,At least basic
MLT,Malta,total,Sanitation,2022,11.78806,62864.07466,Basic service
MLT,Malta,total,Drinking water,2022,0.22758,1213.6761,Basic service
MLT,Malta,total,Sanitation,2022,0,0,Limited service
MLT,Malta,rural,Sanitation,2022,0,0,Limited service
MLT,Malta,urban,Sanitation,2022,0,0,Limited service
MLT,Malta,total,Drinking water,2022,0,0,Limited service
MLT,Malta,rural,Drinking water,2022,0,0,Limited service
MLT,Malta,urban,Drinking water,2022,0,0,Limited service
MLT,Malta,total,Sanitation,2022,0,0,Open defecation
MLT,Malta,rural,Sanitation,2022,0,0,Open defecation
MLT,Malta,urban,Sanitation,2022,0,0,Open defecation
MLT,Malta,total,Drinking water,2022,0,0,Surface water
MLT,Malta,rural,Drinking water,2022,0,0,Surface water
MLT,Malta,urban,Drinking water,2022,0,0,Surface water
MLT,Malta,total,Sanitation,2022,88.17636,470232.19554,Safely managed service
MLT,Malta,total,Drinking water,2022,99.77242,532072.32387,Safely managed service
MLT,Malta,total,Sanitation,2022,0.03558,189.72815,Unimproved
MLT,Malta,rural,Sanitation,2022,0,0,Unimproved
MLT,Malta,urban,Sanitation,2022,0.0375,189.73316,Unimproved
MLT,Malta,total,Drinking water,2022,0,0,Unimproved
MLT,Malta,rural,Drinking water,2022,0,0,Unimproved
MLT,Malta,urban,Drinking water,2022,0,0,Unimproved
MMR,Myanmar,total,Hygiene,2016,74.37675,38595841.89115,Basic service
MMR,Myanmar,rural,Hygiene,2016,70.65723,25635921.66496,Basic service
MMR,Myanmar,urban,Hygiene,2016,83.02182,12959919.10644,Basic service
MMR,Myanmar,total,Sanitation,2016,10.84088,5625587.48872,Basic service
MMR,Myanmar,rural,Sanitation,2016,5.44568,1975805.29489,Basic service
MMR,Myanmar,urban,Sanitation,2016,23.38067,3649782.52698,Basic service
MMR,Myanmar,total,Drinking water,2016,22.08387,11459838.8589,Basic service
MMR,Myanmar,rural,Drinking water,2016,24.00883,8710905.46829,Basic service
MMR,Myanmar,urban,Drinking water,2016,17.60979,2748933.42526,Basic service
MMR,Myanmar,total,Hygiene,2016,20.31195,10540346.90613,Limited service
MMR,Myanmar,rural,Hygiene,2016,22.9592,8330076.99845,Limited service
MMR,Myanmar,urban,Hygiene,2016,14.15909,2210269.5258,Limited service
MMR,Myanmar,total,Sanitation,2016,11.05915,5738850.59385,Limited service
MMR,Myanmar,rural,Sanitation,2016,9.97237,3618183.24625,Limited service
MMR,Myanmar,urban,Sanitation,2016,13.58509,2120667.1922,Limited service
MMR,Myanmar,total,Drinking water,2016,5.65754,2935832.95692,Limited service
MMR,Myanmar,rural,Drinking water,2016,6.7362,2444032.572,Limited service
MMR,Myanmar,urban,Drinking water,2016,3.15049,491800.27147,Limited service
MMR,Myanmar,total,Hygiene,2016,5.3113,2756160.20864,No handwashing facility
MMR,Myanmar,rural,Hygiene,2016,6.38357,2316093.32978,No handwashing facility
MMR,Myanmar,urban,Hygiene,2016,2.81909,440067.37193,No handwashing facility
MMR,Myanmar,total,Sanitation,2016,7.62211,3955293.5601,Open defecation
MMR,Myanmar,rural,Sanitation,2016,10.48966,3805866.94381,Open defecation
MMR,Myanmar,urban,Sanitation,2016,0.95723,149426.43408,Open defecation
MMR,Myanmar,total,Drinking water,2016,12.25459,6359192.87198,Surface water
MMR,Myanmar,rural,Drinking water,2016,15.37294,5577623.32042,Surface water
MMR,Myanmar,urban,Drinking water,2016,5.00677,781569.28958,Surface water
MMR,Myanmar,total,Sanitation,2016,60.89506,31599875.86255,Safely managed service
MMR,Myanmar,rural,Sanitation,2016,62.85212,22804063.07242,Safely managed service
MMR,Myanmar,urban,Sanitation,2016,56.34636,8795811.76946,Safely managed service
MMR,Myanmar,total,Drinking water,2016,51.4178,26681906.19334,Safely managed service
MMR,Myanmar,rural,Drinking water,2016,43.12397,15646279.43411,Safely managed service
MMR,Myanmar,urban,Drinking water,2016,70.69472,11035626.10397,Safely managed service
MMR,Myanmar,total,Sanitation,2016,9.5828,4972741.2575,Unimproved
MMR,Myanmar,rural,Sanitation,2016,11.24018,4078173.47911,Unimproved
MMR,Myanmar,urban,Sanitation,2016,5.73064,894568.19912,Unimproved
MMR,Myanmar,total,Drinking water,2016,8.58619,4455577.78723,Unimproved
MMR,Myanmar,rural,Drinking water,2016,10.75807,3903251.27517,Unimproved
MMR,Myanmar,urban,Drinking water,2016,3.53823,552326.93814,Unimproved
MMR,Myanmar,total,Hygiene,2017,74.40642,38905883.30195,Basic service
MMR,Myanmar,rural,Hygiene,2017,70.65723,25742882.5817,Basic service
MMR,Myanmar,urban,Hygiene,2017,83.02182,13163002.93878,Basic service
MMR,Myanmar,total,Sanitation,2017,11.35637,5938056.95764,Basic service
MMR,Myanmar,rural,Sanitation,2017,5.83575,2126165.16367,Basic service
MMR,Myanmar,urban,Sanitation,2017,24.0424,3811891.86481,Basic service
MMR,Myanmar,total,Drinking water,2017,22.46097,11744467.54893,Basic service
MMR,Myanmar,rural,Drinking water,2017,24.18269,8810592.07875,Basic service
MMR,Myanmar,urban,Drinking water,2017,18.50458,2933876.61099,Basic service
MMR,Myanmar,total,Hygiene,2017,20.29083,10609736.67136,Limited service
MMR,Myanmar,rural,Hygiene,2017,22.9592,8364832.63096,Limited service
MMR,Myanmar,urban,Hygiene,2017,14.15909,2244904.7733,Limited service
MMR,Myanmar,total,Sanitation,2017,11.18914,5850617.69445,Limited service
MMR,Myanmar,rural,Sanitation,2017,10.04584,3660049.1927,Limited service
MMR,Myanmar,urban,Sanitation,2017,13.81638,2190568.81529,Limited service
MMR,Myanmar,total,Drinking water,2017,4.64897,2430870.83192,Limited service
MMR,Myanmar,rural,Drinking water,2017,5.64688,2057353.67747,Limited service
MMR,Myanmar,urban,Drinking water,2017,2.35585,373517.33577,Limited service
MMR,Myanmar,total,Hygiene,2017,5.30275,2772721.05754,No handwashing facility
MMR,Myanmar,rural,Hygiene,2017,6.38357,2325756.78051,No handwashing facility
MMR,Myanmar,urban,Hygiene,2017,2.81909,446963.29216,No handwashing facility
MMR,Myanmar,total,Sanitation,2017,7.46674,3904235.88479,Open defecation
MMR,Myanmar,rural,Sanitation,2017,10.31205,3757039.52976,Open defecation
MMR,Myanmar,urban,Sanitation,2017,0.9284,147196.6893,Open defecation
MMR,Myanmar,total,Drinking water,2017,12.0395,6295256.86206,Surface water
MMR,Myanmar,rural,Drinking water,2017,15.11347,5506362.23212,Surface water
MMR,Myanmar,urban,Drinking water,2017,4.97573,788895.11647,Surface water
MMR,Myanmar,total,Sanitation,2017,60.85805,31821664.23241,Safely managed service
MMR,Myanmar,rural,Sanitation,2017,63.14252,23005013.94852,Safely managed service
MMR,Myanmar,urban,Sanitation,2017,55.60848,8816652.28389,Safely managed service
MMR,Myanmar,total,Drinking water,2017,52.82257,27620047.85012,Safely managed service
MMR,Myanmar,rural,Drinking water,2017,44.8967,16357425.81229,Safely managed service
MMR,Myanmar,urban,Drinking water,2017,71.03573,11262623.43037,Safely managed service
MMR,Myanmar,total,Sanitation,2017,9.1297,4773766.39587,Unimproved
MMR,Myanmar,rural,Sanitation,2017,10.66383,3885204.16465,Unimproved
MMR,Myanmar,urban,Sanitation,2017,5.60434,888561.41629,Unimproved
MMR,Myanmar,total,Drinking water,2017,8.02798,4197697.49704,Unimproved
MMR,Myanmar,rural,Drinking water,2017,10.16027,3701738.15888,Unimproved
MMR,Myanmar,urban,Drinking water,2017,3.12811,495958.50919,Unimproved
MMR,Myanmar,total,Hygiene,2018,74.4382,39203633.28204,Basic service
MMR,Myanmar,rural,Hygiene,2018,70.65723,25833182.5233,Basic service
MMR,Myanmar,urban,Hygiene,2018,83.02182,13370449.56791,Basic service
MMR,Myanmar,total,Sanitation,2018,11.87532,6254257.92262,Basic service
MMR,Myanmar,rural,Sanitation,2018,6.22607,2276330.88401,Basic service
MMR,Myanmar,urban,Sanitation,2018,24.70035,3977926.74828,Basic service
MMR,Myanmar,total,Drinking water,2018,22.84139,12029651.98537,Basic service
MMR,Myanmar,rural,Drinking water,2018,24.35414,8904183.12297,Basic service
MMR,Myanmar,urban,Drinking water,2018,19.40714,3125469.13602,Basic service
MMR,Myanmar,total,Hygiene,2018,20.26821,10674458.92545,Limited service
MMR,Myanmar,rural,Hygiene,2018,22.9592,8394174.4848,Limited service
MMR,Myanmar,urban,Hygiene,2018,14.15909,2280284.08075,Limited service
MMR,Myanmar,total,Sanitation,2018,11.32048,5962045.81702,Limited service
MMR,Myanmar,rural,Sanitation,2018,10.11889,3699593.89494,Limited service
MMR,Myanmar,urban,Sanitation,2018,14.04836,2262451.74699,Limited service
MMR,Myanmar,total,Drinking water,2018,3.62033,1906685.05331,Limited service
MMR,Myanmar,rural,Drinking water,2018,4.53077,1656508.38739,Limited service
MMR,Myanmar,urban,Drinking water,2018,1.55343,250176.59751,Limited service
MMR,Myanmar,total,Hygiene,2018,5.29359,2787921.88222,No handwashing facility
MMR,Myanmar,rural,Hygiene,2018,6.38357,2333914.98504,No handwashing facility
MMR,Myanmar,urban,Hygiene,2018,2.81909,454007.35565,No handwashing facility
MMR,Myanmar,total,Sanitation,2018,7.31052,3850158.0129,Open defecation
MMR,Myanmar,rural,Sanitation,2018,10.13445,3705284.70336,Open defecation
MMR,Myanmar,urban,Sanitation,2018,0.89957,144873.16197,Open defecation
MMR,Myanmar,total,Drinking water,2018,11.82383,6227142.15856,Surface water
MMR,Myanmar,rural,Drinking water,2018,14.854,5430813.00888,Surface water
MMR,Myanmar,urban,Drinking water,2018,4.94469,796328.92572,Surface water
MMR,Myanmar,total,Sanitation,2018,60.81572,32029216.9543,Safely managed service
MMR,Myanmar,rural,Sanitation,2018,63.43311,23191951.17611,Safely managed service
MMR,Myanmar,urban,Sanitation,2018,54.87368,8837264.75059,Safely managed service
MMR,Myanmar,total,Drinking water,2018,54.24494,28568648.00494,Safely managed service
MMR,Myanmar,rural,Drinking water,2018,46.69861,17073607.23193,Safely managed service
MMR,Myanmar,urban,Drinking water,2018,71.37675,11495039.95116,Safely managed service
MMR,Myanmar,total,Sanitation,2018,8.67796,4570335.37405,Unimproved
MMR,Myanmar,rural,Sanitation,2018,10.08748,3688111.26177,Unimproved
MMR,Myanmar,urban,Sanitation,2018,5.47804,882224.60416,Unimproved
MMR,Myanmar,total,Drinking water,2018,7.4695,3933886.31011,Unimproved
MMR,Myanmar,rural,Drinking water,2018,9.56247,3496160.31825,Unimproved
MMR,Myanmar,urban,Drinking water,2018,2.718,437726.4971,Unimproved
MMR,Myanmar,total,Hygiene,2019,74.47195,39500082.77407,Basic service
MMR,Myanmar,rural,Hygiene,2019,70.65723,25914421.38156,Basic service
MMR,Myanmar,urban,Hygiene,2019,83.02182,13585662.88859,Basic service
MMR,Myanmar,total,Sanitation,2019,12.39765,6575741.23587,Basic service
MMR,Myanmar,rural,Sanitation,2019,6.61665,2426739.17651,Basic service
MMR,Myanmar,urban,Sanitation,2019,25.3545,4149002.04162,Basic service
MMR,Myanmar,total,Drinking water,2019,23.22564,12318929.35768,Basic service
MMR,Myanmar,rural,Drinking water,2019,24.52319,8994185.11537,Basic service
MMR,Myanmar,urban,Drinking water,2019,20.31747,3324744.28507,Basic service
MMR,Myanmar,total,Hygiene,2019,20.24419,10737559.55877,Limited service
MMR,Myanmar,rural,Hygiene,2019,22.9592,8420572.0512,Limited service
MMR,Myanmar,urban,Hygiene,2019,14.15909,2316987.97067,Limited service
MMR,Myanmar,total,Sanitation,2019,11.4532,6074803.28136,Limited service
MMR,Myanmar,rural,Sanitation,2019,10.1915,3737860.22664,Limited service
MMR,Myanmar,urban,Sanitation,2019,14.28103,2336943.27466,Limited service
MMR,Myanmar,total,Drinking water,2019,2.57196,1364171.60989,Limited service
MMR,Myanmar,rural,Drinking water,2019,3.38788,1242547.93291,Limited service
MMR,Myanmar,urban,Drinking water,2019,0.74324,121623.74289,Limited service
MMR,Myanmar,total,Hygiene,2019,5.28386,2802569.6437,No handwashing facility
MMR,Myanmar,rural,Hygiene,2019,6.38357,2341254.56035,No handwashing facility
